,version,version_season,season_name,season,episode,castaway,castaway_id,confessional_count,confessional_time
753,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Jackie,AU0058,7.0,
754,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Heath,AU0059,3.0,
755,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Lydia,AU0060,1.0,
756,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Robbie,AU0061,2.0,
757,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Samuel,AU0062,3.0,
758,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Mat,AU0063,2.0,
759,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Benji,AU0064,0.0,
760,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Steve W.,AU0065,4.0,
761,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Fenella,AU0066,1.0,
762,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Monika,AU0067,0.0,
763,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Shonee,AU0068,0.0,
764,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Brian,AU0069,0.0,
765,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Sharn,AU0070,2.0,
766,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,3.0,Shane,AU0071,0.0,
767,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Steve K.,AU0051,5.0,
768,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Jenna,AU0052,3.0,
769,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Moana,AU0053,3.0,
770,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Tegan,AU0054,1.0,
771,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Anita,AU0055,3.0,
772,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Zach,AU0056,7.0,
773,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Paige,AU0057,4.0,
774,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Jackie,AU0058,0.0,
775,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Heath,AU0059,0.0,
776,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Lydia,AU0060,0.0,
777,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Robbie,AU0061,1.0,
778,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Samuel,AU0062,0.0,
779,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Mat,AU0063,2.0,
780,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Benji,AU0064,0.0,
781,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Steve W.,AU0065,0.0,
782,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Fenella,AU0066,0.0,
783,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Monika,AU0067,0.0,
784,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Shonee,AU0068,4.0,
785,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Brian,AU0069,1.0,
786,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Sharn,AU0070,0.0,
787,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,4.0,Shane,AU0071,0.0,
788,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Jenna,AU0052,7.0,
789,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Moana,AU0053,1.0,
790,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Tegan,AU0054,0.0,
791,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Anita,AU0055,2.0,
792,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Zach,AU0056,7.0,
793,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Paige,AU0057,4.0,
794,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Jackie,AU0058,0.0,
795,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Heath,AU0059,0.0,
796,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Lydia,AU0060,2.0,
797,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Robbie,AU0061,2.0,
798,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Samuel,AU0062,0.0,
799,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Mat,AU0063,3.0,
800,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Benji,AU0064,0.0,
801,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Steve W.,AU0065,2.0,
802,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Fenella,AU0066,0.0,
803,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Monika,AU0067,0.0,
804,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Shonee,AU0068,0.0,
805,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Brian,AU0069,1.0,
806,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Sharn,AU0070,1.0,
807,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,5.0,Shane,AU0071,1.0,
808,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Moana,AU0053,4.0,
809,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Tegan,AU0054,1.0,
810,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Anita,AU0055,4.0,
811,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Zach,AU0056,3.0,
812,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Paige,AU0057,2.0,
813,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Jackie,AU0058,4.0,
814,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Heath,AU0059,0.0,
815,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Lydia,AU0060,1.0,
816,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Robbie,AU0061,0.0,
817,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Samuel,AU0062,2.0,
818,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Mat,AU0063,6.0,
819,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Benji,AU0064,0.0,
820,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Steve W.,AU0065,0.0,
821,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Fenella,AU0066,0.0,
822,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Monika,AU0067,0.0,
823,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Shonee,AU0068,0.0,
824,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Brian,AU0069,1.0,
825,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Sharn,AU0070,3.0,
826,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,6.0,Shane,AU0071,5.0,
827,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Tegan,AU0054,6.0,
828,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Anita,AU0055,0.0,
829,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Zach,AU0056,1.0,
830,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Paige,AU0057,0.0,
831,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Jackie,AU0058,0.0,
832,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Heath,AU0059,3.0,
833,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Lydia,AU0060,1.0,
834,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Robbie,AU0061,0.0,
835,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Samuel,AU0062,0.0,
836,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Mat,AU0063,0.0,
837,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Benji,AU0064,8.0,
838,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Steve W.,AU0065,0.0,
839,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Fenella,AU0066,0.0,
840,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Monika,AU0067,0.0,
841,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Shonee,AU0068,1.0,
842,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Brian,AU0069,0.0,
843,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Sharn,AU0070,3.0,
844,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,7.0,Shane,AU0071,0.0,
845,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Tegan,AU0054,3.0,
846,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Anita,AU0055,2.0,
847,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Zach,AU0056,1.0,
848,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Paige,AU0057,1.0,
849,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Jackie,AU0058,0.0,
850,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Heath,AU0059,5.0,
851,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Lydia,AU0060,3.0,
852,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Robbie,AU0061,0.0,
853,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Samuel,AU0062,0.0,
854,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Mat,AU0063,5.0,
855,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Benji,AU0064,6.0,
856,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Steve W.,AU0065,2.0,
857,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Fenella,AU0066,0.0,
858,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Monika,AU0067,1.0,
859,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Shonee,AU0068,0.0,
860,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Brian,AU0069,1.0,
861,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Sharn,AU0070,0.0,
862,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,8.0,Shane,AU0071,0.0,
863,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Tegan,AU0054,10.0,
864,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Anita,AU0055,2.0,
865,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Zach,AU0056,1.0,
866,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Paige,AU0057,0.0,
867,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Jackie,AU0058,0.0,
868,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Heath,AU0059,0.0,
869,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Lydia,AU0060,0.0,
870,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Robbie,AU0061,0.0,
871,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Samuel,AU0062,0.0,
872,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Mat,AU0063,0.0,
873,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Benji,AU0064,4.0,
874,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Steve W.,AU0065,0.0,
875,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Fenella,AU0066,0.0,
876,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Monika,AU0067,0.0,
877,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Shonee,AU0068,1.0,
878,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Brian,AU0069,0.0,
879,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Sharn,AU0070,0.0,
880,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,9.0,Shane,AU0071,0.0,
881,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Tegan,AU0054,4.0,
882,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Paige,AU0057,0.0,
883,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Jackie,AU0058,2.0,
884,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Heath,AU0059,1.0,
885,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Lydia,AU0060,0.0,
886,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Robbie,AU0061,1.0,
887,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Samuel,AU0062,0.0,
888,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Mat,AU0063,2.0,
889,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Benji,AU0064,13.0,
890,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Steve W.,AU0065,0.0,
891,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Fenella,AU0066,4.0,
892,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Monika,AU0067,2.0,
893,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Shonee,AU0068,10.0,
894,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Brian,AU0069,1.0,
895,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Sharn,AU0070,0.0,
896,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,10.0,Shane,AU0071,0.0,
897,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Tegan,AU0054,4.0,
898,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Jackie,AU0058,5.0,
899,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Heath,AU0059,0.0,
900,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Lydia,AU0060,4.0,
901,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Robbie,AU0061,1.0,
902,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Samuel,AU0062,1.0,
903,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Mat,AU0063,7.0,
904,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Benji,AU0064,0.0,
905,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Steve W.,AU0065,0.0,
906,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Fenella,AU0066,0.0,
907,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Monika,AU0067,0.0,
908,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Shonee,AU0068,1.0,
909,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Brian,AU0069,0.0,
910,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Sharn,AU0070,0.0,
911,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,11.0,Shane,AU0071,1.0,
912,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Tegan,AU0054,3.0,
913,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Heath,AU0059,0.0,
914,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Lydia,AU0060,2.0,
915,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Robbie,AU0061,2.0,
916,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Samuel,AU0062,0.0,
917,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Mat,AU0063,4.0,
918,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Benji,AU0064,4.0,
919,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Steve W.,AU0065,0.0,
920,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Fenella,AU0066,1.0,
921,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Monika,AU0067,0.0,
922,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Shonee,AU0068,0.0,
923,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Brian,AU0069,4.0,
924,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Sharn,AU0070,2.0,
925,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,12.0,Shane,AU0071,3.0,
926,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Heath,AU0059,4.0,
927,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Lydia,AU0060,0.0,
928,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Robbie,AU0061,1.0,
929,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Samuel,AU0062,0.0,
930,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Mat,AU0063,2.0,
931,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Benji,AU0064,3.0,
932,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Steve W.,AU0065,1.0,
933,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Fenella,AU0066,5.0,
934,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Monika,AU0067,0.0,
935,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Shonee,AU0068,2.0,
936,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Brian,AU0069,2.0,
937,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Sharn,AU0070,3.0,
938,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,13.0,Shane,AU0071,0.0,
939,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Lydia,AU0060,3.0,
940,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Robbie,AU0061,1.0,
941,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Samuel,AU0062,4.0,
942,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Mat,AU0063,4.0,
943,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Benji,AU0064,3.0,
944,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Steve W.,AU0065,1.0,
945,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Fenella,AU0066,1.0,
946,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Monika,AU0067,0.0,
947,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Shonee,AU0068,3.0,
948,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Brian,AU0069,0.0,
949,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Sharn,AU0070,1.0,
950,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,14.0,Shane,AU0071,2.0,
951,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Robbie,AU0061,0.0,
952,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Samuel,AU0062,3.0,
953,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Mat,AU0063,1.0,
954,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Benji,AU0064,7.0,
955,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Steve W.,AU0065,0.0,
956,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Fenella,AU0066,1.0,
957,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Monika,AU0067,0.0,
958,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Shonee,AU0068,3.0,
959,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Brian,AU0069,0.0,
960,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Sharn,AU0070,3.0,
961,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,15.0,Shane,AU0071,0.0,
962,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Samuel,AU0062,7.0,
963,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Mat,AU0063,7.0,
964,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Benji,AU0064,7.0,
965,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Steve W.,AU0065,2.0,
966,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Fenella,AU0066,2.0,
967,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Monika,AU0067,1.0,
968,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Shonee,AU0068,0.0,
969,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Brian,AU0069,1.0,
970,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Sharn,AU0070,0.0,
971,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,16.0,Shane,AU0071,0.0,
972,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,17.0,Mat,AU0063,6.0,
973,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,17.0,Benji,AU0064,6.0,
974,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,17.0,Steve W.,AU0065,0.0,
975,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,17.0,Fenella,AU0066,1.0,
976,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,17.0,Monika,AU0067,0.0,
977,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,17.0,Shonee,AU0068,1.0,
978,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,17.0,Brian,AU0069,3.0,
979,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,17.0,Sharn,AU0070,5.0,
980,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,17.0,Shane,AU0071,0.0,
981,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,18.0,Benji,AU0064,10.0,
982,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,18.0,Steve W.,AU0065,1.0,
983,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,18.0,Fenella,AU0066,0.0,
984,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,18.0,Monika,AU0067,1.0,
985,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,18.0,Shonee,AU0068,3.0,
986,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,18.0,Brian,AU0069,4.0,
987,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,18.0,Sharn,AU0070,5.0,
988,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,18.0,Shane,AU0071,3.0,
989,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,19.0,Steve W.,AU0065,1.0,
990,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,19.0,Fenella,AU0066,0.0,
991,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,19.0,Monika,AU0067,4.0,
992,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,19.0,Shonee,AU0068,0.0,
993,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,19.0,Brian,AU0069,6.0,
994,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,19.0,Sharn,AU0070,4.0,
995,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,19.0,Shane,AU0071,7.0,
996,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,20.0,Steve W.,AU0065,7.0,
997,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,20.0,Fenella,AU0066,0.0,
998,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,20.0,Monika,AU0067,2.0,
999,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,20.0,Shonee,AU0068,1.0,
1000,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,20.0,Brian,AU0069,7.0,
1001,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,20.0,Sharn,AU0070,8.0,
1002,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,20.0,Shane,AU0071,3.0,
1003,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,21.0,Fenella,AU0066,5.0,
1004,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,21.0,Monika,AU0067,0.0,
1005,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,21.0,Shonee,AU0068,5.0,
1006,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,21.0,Brian,AU0069,4.0,
1007,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,21.0,Sharn,AU0070,6.0,
1008,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,21.0,Shane,AU0071,6.0,
1009,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,22.0,Monika,AU0067,3.0,
1010,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,22.0,Shonee,AU0068,5.0,
1011,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,22.0,Brian,AU0069,7.0,
1012,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,22.0,Sharn,AU0070,6.0,
1013,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,22.0,Shane,AU0071,4.0,
1014,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,23.0,Shonee,AU0068,6.0,
1015,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,23.0,Brian,AU0069,6.0,
1016,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,23.0,Sharn,AU0070,5.0,
1017,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,23.0,Shane,AU0071,7.0,
1018,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,24.0,Brian,AU0069,3.0,
1019,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,24.0,Sharn,AU0070,1.0,
1020,AU,AU03,Survivor Australia: Champions vs. Contenders,3.0,24.0,Shane,AU0071,3.0,
1021,AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,Pia,AU0094,4.0,
1022,AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,Baden,AU0093,0.0,
1023,AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,Harry,AU0092,0.0,
1024,AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,Luke,AU0042,8.0,
1025,AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,Abbey,AU0091,1.0,
1026,AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,Janine,AU0090,1.0,
1027,AU,AU04,Survivor Australia: Champions vs. Contenders (2019),4.0,1.0,Simon,AU0089,0.0,
