,version,version_season,season_name,season,episode,day,tribe_status,tribe,castaway,immunity,vote,vote_event,vote_event_outcome,split_vote,nullified,tie,voted_out,order,vote_order,castaway_id,vote_id,voted_out_id
2296,SA,SA06,Survivor South Africa: Philippines,6.0,14.0,35.0,Merged,Araw,Annalize,,Jeanne,,,,True,False,Katinka,15.0,1.0,SA0103,SA0104,SA0101
2297,SA,SA06,Survivor South Africa: Philippines,6.0,14.0,35.0,Merged,Araw,Jeanne,Hidden,Annalize,,,,False,False,Katinka,15.0,1.0,SA0104,SA0103,SA0101
2298,SA,SA06,Survivor South Africa: Philippines,6.0,14.0,35.0,Merged,Araw,Tom,Individual,Katinka,,,,False,False,Katinka,15.0,1.0,SA0105,SA0101,SA0101
2299,SA,SA06,Survivor South Africa: Philippines,6.0,15.0,37.0,Merged,Araw,Werner,,Annalize,,,,False,False,Werner,16.0,1.0,SA0102,SA0103,SA0102
2300,SA,SA06,Survivor South Africa: Philippines,6.0,15.0,37.0,Merged,Araw,Annalize,,Werner,,,,False,False,Werner,16.0,1.0,SA0103,SA0102,SA0102
2301,SA,SA06,Survivor South Africa: Philippines,6.0,15.0,37.0,Merged,Araw,Jeanne,Individual,Werner,,,,False,False,Werner,16.0,1.0,SA0104,SA0102,SA0102
2302,SA,SA06,Survivor South Africa: Philippines,6.0,15.0,37.0,Merged,Araw,Tom,,Werner,,,,False,False,Werner,16.0,1.0,SA0105,SA0102,SA0102
2303,SA,SA06,Survivor South Africa: Philippines,6.0,16.0,38.0,Merged,Araw,Annalize,,,Final 3 tribal,Vote not required,,False,False,Annalize,17.0,1.0,SA0103,,SA0103
2304,SA,SA06,Survivor South Africa: Philippines,6.0,16.0,38.0,Merged,Araw,Jeanne,,Annalize,,,,False,False,Annalize,17.0,1.0,SA0104,SA0103,SA0103
2305,SA,SA06,Survivor South Africa: Philippines,6.0,16.0,38.0,Merged,Araw,Tom,,,Final 3 tribal,Vote not required,,False,False,Annalize,17.0,1.0,SA0105,,SA0103
2306,SA,SA07,Survivor South Africa: Island of Secrets,7.0,1.0,3.0,Original,Sa'ula,Lee-Anne,,Seipei,,,,False,False,Lee-Anne,1.0,1.0,SA0106,SA0122,SA0106
2307,SA,SA07,Survivor South Africa: Island of Secrets,7.0,1.0,3.0,Original,Sa'ula,Paul,,Seipei,,,,False,False,Lee-Anne,1.0,1.0,SA0107,SA0122,SA0106
2308,SA,SA07,Survivor South Africa: Island of Secrets,7.0,1.0,3.0,Original,Sa'ula,Nathan,,Lee-Anne,,,,False,False,Lee-Anne,1.0,1.0,SA0113,SA0106,SA0106
2309,SA,SA07,Survivor South Africa: Island of Secrets,7.0,1.0,3.0,Original,Sa'ula,Seipei,,Lee-Anne,,,,False,False,Lee-Anne,1.0,1.0,SA0116,SA0106,SA0106
2310,SA,SA07,Survivor South Africa: Island of Secrets,7.0,1.0,3.0,Original,Sa'ula,Steffi,,Lee-Anne,,,,False,False,Lee-Anne,1.0,1.0,SA0122,SA0106,SA0106
2311,SA,SA07,Survivor South Africa: Island of Secrets,7.0,1.0,3.0,Original,Sa'ula,Nicole,,Lee-Anne,,,,False,False,Lee-Anne,1.0,1.0,SA0125,SA0106,SA0106
2312,SA,SA07,Survivor South Africa: Island of Secrets,7.0,1.0,3.0,Original,Sa'ula,Rob,,Lee-Anne,,,,False,False,Lee-Anne,1.0,1.0,SA0126,SA0106,SA0106
2313,SA,SA07,Survivor South Africa: Island of Secrets,7.0,2.0,5.0,Original,Sa'ula,Paul,,Nathan,,,,False,False,Paul,2.0,1.0,SA0107,SA0013,SA0107
2314,SA,SA07,Survivor South Africa: Island of Secrets,7.0,2.0,5.0,Original,Sa'ula,Nathan,,Paul,,,,False,False,Paul,2.0,1.0,SA0113,SA0107,SA0107
2315,SA,SA07,Survivor South Africa: Island of Secrets,7.0,2.0,5.0,Original,Sa'ula,Seipei,,Paul,,,,False,False,Paul,2.0,1.0,SA0116,SA0107,SA0107
2316,SA,SA07,Survivor South Africa: Island of Secrets,7.0,2.0,5.0,Original,Sa'ula,Steffi,,Paul,,,,False,False,Paul,2.0,1.0,SA0122,SA0107,SA0107
2317,SA,SA07,Survivor South Africa: Island of Secrets,7.0,2.0,5.0,Original,Sa'ula,Nicole,,Paul,,,,False,False,Paul,2.0,1.0,SA0125,SA0107,SA0107
2318,SA,SA07,Survivor South Africa: Island of Secrets,7.0,2.0,5.0,Original,Sa'ula,Rob,,,Island of Secrets game,Lost vote,,False,False,Paul,2.0,1.0,SA0126,,SA0107
2319,SA,SA07,Survivor South Africa: Island of Secrets,7.0,3.0,7.0,Original,Ta'alo,Ting Ting,,Cobus,,,,False,False,Ting Ting,3.0,1.0,SA0108,SA0018,SA0108
2320,SA,SA07,Survivor South Africa: Island of Secrets,7.0,3.0,7.0,Original,Ta'alo,Felix,,Ting Ting,,,,False,False,Ting Ting,3.0,1.0,SA0110,SA0108,SA0108
2321,SA,SA07,Survivor South Africa: Island of Secrets,7.0,3.0,7.0,Original,Ta'alo,Meryl,,Ting Ting,,,,False,False,Ting Ting,3.0,1.0,SA0114,SA0108,SA0108
2322,SA,SA07,Survivor South Africa: Island of Secrets,7.0,3.0,7.0,Original,Ta'alo,Dante,,Ting Ting,,,,False,False,Ting Ting,3.0,1.0,SA0117,SA0108,SA0108
2323,SA,SA07,Survivor South Africa: Island of Secrets,7.0,3.0,7.0,Original,Ta'alo,Cobus,,Ting Ting,,,,False,False,Ting Ting,3.0,1.0,SA0118,SA0108,SA0108
2324,SA,SA07,Survivor South Africa: Island of Secrets,7.0,3.0,7.0,Original,Ta'alo,Jacques,Hidden,Cobus,,,,False,False,Ting Ting,3.0,1.0,SA0120,SA0018,SA0108
2325,SA,SA07,Survivor South Africa: Island of Secrets,7.0,4.0,9.0,Swapped,Laumei,Rose-Lee,,Tania,,,,False,False,Rose-Lee,4.0,1.0,SA0109,SA0111,SA0109
2326,SA,SA07,Survivor South Africa: Island of Secrets,7.0,4.0,9.0,Swapped,Laumei,Felix,,Rose-Lee,,,,False,False,Rose-Lee,4.0,1.0,SA0110,SA0109,SA0109
2327,SA,SA07,Survivor South Africa: Island of Secrets,7.0,4.0,9.0,Swapped,Laumei,Tania,,Rose-Lee,,,,False,False,Rose-Lee,4.0,1.0,SA0111,SA0109,SA0109
2328,SA,SA07,Survivor South Africa: Island of Secrets,7.0,4.0,9.0,Swapped,Laumei,Jacques,,Rose-Lee,,,,False,False,Rose-Lee,4.0,1.0,SA0120,SA0109,SA0109
2329,SA,SA07,Survivor South Africa: Island of Secrets,7.0,4.0,9.0,Swapped,Laumei,Durao,,Tania,,,,False,False,Rose-Lee,4.0,1.0,SA0124,SA0111,SA0109
2330,SA,SA07,Survivor South Africa: Island of Secrets,7.0,5.0,12.0,Swapped,Laumei,Felix,,Durao,,,,False,False,Felix,5.0,1.0,SA0110,SA0124,SA0110
2331,SA,SA07,Survivor South Africa: Island of Secrets,7.0,5.0,12.0,Swapped,Laumei,Tania,,Felix,,,,False,False,Felix,5.0,1.0,SA0111,SA0110,SA0110
2332,SA,SA07,Survivor South Africa: Island of Secrets,7.0,5.0,12.0,Swapped,Laumei,Seipei,,Felix,,,,False,False,Felix,5.0,1.0,SA0116,SA0110,SA0110
2333,SA,SA07,Survivor South Africa: Island of Secrets,7.0,5.0,12.0,Swapped,Laumei,Jacques,,Felix,,,,False,False,Felix,5.0,1.0,SA0120,SA0110,SA0110
2334,SA,SA07,Survivor South Africa: Island of Secrets,7.0,5.0,12.0,Swapped,Laumei,Durao,,Felix,,,,False,False,Felix,5.0,1.0,SA0124,SA0110,SA0110
2335,SA,SA07,Survivor South Africa: Island of Secrets,7.0,6.0,14.0,Swapped,Laumei,Tania,,Jacques,,,,False,False,Tania,6.0,1.0,SA0111,SA0120,SA0111
2336,SA,SA07,Survivor South Africa: Island of Secrets,7.0,6.0,14.0,Swapped,Laumei,Seipei,,Tania,,,,False,False,Tania,6.0,1.0,SA0116,SA0111,SA0111
2337,SA,SA07,Survivor South Africa: Island of Secrets,7.0,6.0,14.0,Swapped,Laumei,Jacques,,Tania,,,,False,False,Tania,6.0,1.0,SA0120,SA0111,SA0111
2338,SA,SA07,Survivor South Africa: Island of Secrets,7.0,6.0,14.0,Swapped,Laumei,Durao,,Tania,,,,False,False,Tania,6.0,1.0,SA0124,SA0111,SA0111
2339,SA,SA07,Survivor South Africa: Island of Secrets,7.0,7.0,17.0,Swapped_2,Ta'alo,Rocco,,Rob,,,,False,False,Rocco,7.0,1.0,SA0112,SA0126,SA0112
2340,SA,SA07,Survivor South Africa: Island of Secrets,7.0,7.0,17.0,Swapped_2,Ta'alo,Seipei,,Rocco,,,,False,False,Rocco,7.0,1.0,SA0116,SA0112,SA0112
2341,SA,SA07,Survivor South Africa: Island of Secrets,7.0,7.0,17.0,Swapped_2,Ta'alo,Cobus,,Rocco,,,,False,False,Rocco,7.0,1.0,SA0118,SA0112,SA0112
2342,SA,SA07,Survivor South Africa: Island of Secrets,7.0,7.0,17.0,Swapped_2,Ta'alo,Jacques,,Rocco,,,,False,False,Rocco,7.0,1.0,SA0120,SA0112,SA0112
2343,SA,SA07,Survivor South Africa: Island of Secrets,7.0,7.0,17.0,Swapped_2,Ta'alo,Mike,,Rocco,,,,False,False,Rocco,7.0,1.0,SA0121,SA0112,SA0112
2344,SA,SA07,Survivor South Africa: Island of Secrets,7.0,7.0,17.0,Swapped_2,Ta'alo,Laetitia,,Rocco,,,,False,False,Rocco,7.0,1.0,SA0123,SA0112,SA0112
2345,SA,SA07,Survivor South Africa: Island of Secrets,7.0,7.0,17.0,Swapped_2,Ta'alo,Rob,,Rocco,,,,False,False,Rocco,7.0,1.0,SA0126,SA0112,SA0112
2346,SA,SA07,Survivor South Africa: Island of Secrets,7.0,8.0,19.0,Swapped_2,Sa'ula,Nathan,,Meryl,,,,True,False,Nathan,8.0,1.0,SA0113,SA0114,SA0113
2347,SA,SA07,Survivor South Africa: Island of Secrets,7.0,8.0,19.0,Swapped_2,Sa'ula,Meryl,Hidden,Geoffrey,,,,False,False,Nathan,8.0,1.0,SA0114,SA0115,SA0113
2348,SA,SA07,Survivor South Africa: Island of Secrets,7.0,8.0,19.0,Swapped_2,Sa'ula,Geoffrey,,Nathan,,,,False,False,Nathan,8.0,1.0,SA0115,SA0113,SA0113
2349,SA,SA07,Survivor South Africa: Island of Secrets,7.0,8.0,19.0,Swapped_2,Sa'ula,Dante,,Geoffrey,,,,False,False,Nathan,8.0,1.0,SA0117,SA0115,SA0113
2350,SA,SA07,Survivor South Africa: Island of Secrets,7.0,8.0,19.0,Swapped_2,Sa'ula,Mmaba,,Nathan,,,,False,False,Nathan,8.0,1.0,SA0119,SA0113,SA0113
2351,SA,SA07,Survivor South Africa: Island of Secrets,7.0,8.0,19.0,Swapped_2,Sa'ula,Durao,,Nathan,,,,False,False,Nathan,8.0,1.0,SA0124,SA0113,SA0113
2352,SA,SA07,Survivor South Africa: Island of Secrets,7.0,8.0,19.0,Swapped_2,Sa'ula,Nicole,,Nathan,,,,False,False,Nathan,8.0,1.0,SA0125,SA0113,SA0113
2353,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Meryl,,Geoffrey,,,,False,False,Meryl,9.0,1.0,SA0114,SA0115,SA0114
2354,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Geoffrey,,Meryl,,,,False,False,Meryl,9.0,1.0,SA0115,SA0114,SA0114
2355,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Seipei,,Meryl,,,,False,False,Meryl,9.0,1.0,SA0116,SA0114,SA0114
2356,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Dante,,Geoffrey,,,,False,False,Meryl,9.0,1.0,SA0117,SA0115,SA0114
2357,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Cobus,,Geoffrey,,,,False,False,Meryl,9.0,1.0,SA0118,SA0115,SA0114
2358,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Mmaba,,Meryl,,,,False,False,Meryl,9.0,1.0,SA0119,SA0114,SA0114
2359,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Jacques,,Geoffrey,,,,False,False,Meryl,9.0,1.0,SA0120,SA0115,SA0114
2360,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Jacques,,Geoffrey,,,,False,False,Meryl,9.0,1.0,SA0120,SA0115,SA0114
2361,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Mike,,Meryl,,,,False,False,Meryl,9.0,1.0,SA0121,SA0114,SA0114
2362,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Laetitia,,Geoffrey,,,,False,False,Meryl,9.0,1.0,SA0123,SA0115,SA0114
2363,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Durao,,Meryl,,,,False,False,Meryl,9.0,1.0,SA0124,SA0114,SA0114
2364,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Nicole,,Meryl,,,,False,False,Meryl,9.0,1.0,SA0125,SA0114,SA0114
2365,SA,SA07,Survivor South Africa: Island of Secrets,7.0,9.0,22.0,Merged,Manumalo,Rob,,Meryl,,,,False,False,Meryl,9.0,1.0,SA0126,SA0114,SA0114
2366,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Geoffrey,,Dante,,,,False,False,Geoffrey,10.0,1.0,SA0115,SA0117,SA0115
2367,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Seipei,,Geoffrey,,,,False,False,Geoffrey,10.0,1.0,SA0116,SA0115,SA0115
2368,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Dante,,Nicole,,,,False,False,Geoffrey,10.0,1.0,SA0117,SA0125,SA0115
2369,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Cobus,,Geoffrey,,,,False,False,Geoffrey,10.0,1.0,SA0118,SA0115,SA0115
2370,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Mmaba,,Dante,,,,False,False,Geoffrey,10.0,1.0,SA0119,SA0117,SA0115
2371,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Jacques,,Geoffrey,,,,False,False,Geoffrey,10.0,1.0,SA0120,SA0115,SA0115
2372,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Mike,,Geoffrey,,,,False,False,Geoffrey,10.0,1.0,SA0121,SA0115,SA0115
2373,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Steffi,,Geoffrey,,,,False,False,Geoffrey,10.0,1.0,SA0122,SA0115,SA0115
2374,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Laetitia,,Geoffrey,,,,False,False,Geoffrey,10.0,1.0,SA0123,SA0115,SA0115
2375,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Durao,,Geoffrey,,,,False,False,Geoffrey,10.0,1.0,SA0124,SA0115,SA0115
2376,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Nicole,,Geoffrey,,,,False,False,Geoffrey,10.0,1.0,SA0125,SA0115,SA0115
2377,SA,SA07,Survivor South Africa: Island of Secrets,7.0,10.0,24.0,Merged,Manumalo,Rob,Individual,Geoffrey,,,,False,False,Geoffrey,10.0,1.0,SA0126,SA0115,SA0115
2378,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Seipei,,Mmaba,,,,False,False,Seipei,11.0,1.0,SA0116,SA0119,SA0116
2379,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Dante,Individual,Rob,,,,False,False,Seipei,11.0,1.0,SA0117,SA0126,SA0116
2380,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Cobus,Individual,Durao,,,,False,False,Seipei,11.0,1.0,SA0118,SA0124,SA0116
2381,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Mmaba,,Seipei,,,,False,False,Seipei,11.0,1.0,SA0119,SA0116,SA0116
2382,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Jacques,Individual,Mmaba,,,,False,False,Seipei,11.0,1.0,SA0120,SA0119,SA0116
2383,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Mike,Individual,Seipei,,,,False,False,Seipei,11.0,1.0,SA0121,SA0116,SA0116
2384,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Steffi,,Seipei,,,,False,False,Seipei,11.0,1.0,SA0122,SA0116,SA0116
2385,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Laetitia,,Seipei,,,,False,False,Seipei,11.0,1.0,SA0123,SA0116,SA0116
2386,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Durao,,Seipei,,,,False,False,Seipei,11.0,1.0,SA0124,SA0116,SA0116
2387,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Nicole,,Seipei,,,,False,False,Seipei,11.0,1.0,SA0125,SA0116,SA0116
2388,SA,SA07,Survivor South Africa: Island of Secrets,7.0,11.0,26.0,Merged,Manumalo,Rob,,Seipei,,,,False,False,Seipei,11.0,1.0,SA0126,SA0116,SA0116
2389,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Dante,,Cobus,,,,False,False,Dante,12.0,1.0,SA0117,SA0118,SA0117
2390,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Cobus,,Dante,,,,False,False,Dante,12.0,1.0,SA0118,SA0117,SA0117
2391,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Mmaba,,Jacques,,,,False,False,Dante,12.0,1.0,SA0119,SA0120,SA0117
2392,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Jacques,,Dante,,,,False,False,Dante,12.0,1.0,SA0120,SA0117,SA0117
2393,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Mike,,Jacques,,,,False,False,Dante,12.0,1.0,SA0121,SA0120,SA0117
2394,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Steffi,,Dante,,,,False,False,Dante,12.0,1.0,SA0122,SA0117,SA0117
2395,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Laetitia,,Jacques,,,,False,False,Dante,12.0,1.0,SA0123,SA0120,SA0117
2396,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Durao,Individual,,Traded vote,Lost vote,,False,False,Dante,12.0,1.0,SA0124,,SA0117
2397,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Nicole,,Dante,,,,False,False,Dante,12.0,1.0,SA0125,SA0117,SA0117
2398,SA,SA07,Survivor South Africa: Island of Secrets,7.0,12.0,28.0,Merged,Manumalo,Rob,,Dante,,,,False,False,Dante,12.0,1.0,SA0126,SA0117,SA0117
2399,SA,SA07,Survivor South Africa: Island of Secrets,7.0,13.0,30.0,Merged,Manumalo,Cobus,,Steffi,,,,False,False,Cobus,13.0,1.0,SA0118,SA0122,SA0118
2400,SA,SA07,Survivor South Africa: Island of Secrets,7.0,13.0,30.0,Merged,Manumalo,Mmaba,,Jacques,,,,False,False,Cobus,13.0,1.0,SA0119,SA0120,SA0118
2401,SA,SA07,Survivor South Africa: Island of Secrets,7.0,13.0,30.0,Merged,Manumalo,Jacques,,Steffi,,,,False,False,Cobus,13.0,1.0,SA0120,SA0122,SA0118
2402,SA,SA07,Survivor South Africa: Island of Secrets,7.0,13.0,30.0,Merged,Manumalo,Mike,,Cobus,,,,False,False,Cobus,13.0,1.0,SA0121,SA0118,SA0118
2403,SA,SA07,Survivor South Africa: Island of Secrets,7.0,13.0,30.0,Merged,Manumalo,Steffi,,Cobus,,,,False,False,Cobus,13.0,1.0,SA0122,SA0118,SA0118
2404,SA,SA07,Survivor South Africa: Island of Secrets,7.0,13.0,30.0,Merged,Manumalo,Laetitia,,Jacques,,,,False,False,Cobus,13.0,1.0,SA0123,SA0120,SA0118
2405,SA,SA07,Survivor South Africa: Island of Secrets,7.0,13.0,30.0,Merged,Manumalo,Durao,,Cobus,,,,False,False,Cobus,13.0,1.0,SA0124,SA0118,SA0118
2406,SA,SA07,Survivor South Africa: Island of Secrets,7.0,13.0,30.0,Merged,Manumalo,Nicole,,Cobus,,,,False,False,Cobus,13.0,1.0,SA0125,SA0118,SA0118
2407,SA,SA07,Survivor South Africa: Island of Secrets,7.0,13.0,30.0,Merged,Manumalo,Rob,Individual,Cobus,,,,False,False,Cobus,13.0,1.0,SA0126,SA0118,SA0118
2408,SA,SA07,Survivor South Africa: Island of Secrets,7.0,14.0,32.0,Merged,Manumalo,Mmaba,,Jacques,,,,True,False,Mmaba,14.0,1.0,SA0119,SA0120,SA0119
2409,SA,SA07,Survivor South Africa: Island of Secrets,7.0,14.0,32.0,Merged,Manumalo,Jacques,Hidden,Rob,,,,False,False,Mmaba,14.0,1.0,SA0120,SA0126,SA0119
2410,SA,SA07,Survivor South Africa: Island of Secrets,7.0,14.0,32.0,Merged,Manumalo,Mike,,Jacques,,,,True,False,Mmaba,14.0,1.0,SA0121,SA0120,SA0119
2411,SA,SA07,Survivor South Africa: Island of Secrets,7.0,14.0,32.0,Merged,Manumalo,Steffi,,Mmaba,,,,False,False,Mmaba,14.0,1.0,SA0122,SA0119,SA0119
2412,SA,SA07,Survivor South Africa: Island of Secrets,7.0,14.0,32.0,Merged,Manumalo,Laetitia,,Mmaba,,,,False,False,Mmaba,14.0,1.0,SA0123,SA0119,SA0119
2413,SA,SA07,Survivor South Africa: Island of Secrets,7.0,14.0,32.0,Merged,Manumalo,Durao,,Mmaba,,,,False,False,Mmaba,14.0,1.0,SA0124,SA0119,SA0119
2414,SA,SA07,Survivor South Africa: Island of Secrets,7.0,14.0,32.0,Merged,Manumalo,Nicole,Individual,Mmaba,,,,False,False,Mmaba,14.0,1.0,SA0125,SA0119,SA0119
2415,SA,SA07,Survivor South Africa: Island of Secrets,7.0,14.0,32.0,Merged,Manumalo,Rob,,Mmaba,,,,False,False,Mmaba,14.0,1.0,SA0126,SA0119,SA0119
2416,SA,SA07,Survivor South Africa: Island of Secrets,7.0,15.0,34.0,Merged,Manumalo,Jacques,,Steffi,,,,False,False,Jacques,15.0,1.0,SA0120,SA0122,SA0120
2417,SA,SA07,Survivor South Africa: Island of Secrets,7.0,15.0,34.0,Merged,Manumalo,Mike,Individual,Steffi,,,,False,False,Jacques,15.0,1.0,SA0121,SA0122,SA0120
2418,SA,SA07,Survivor South Africa: Island of Secrets,7.0,15.0,34.0,Merged,Manumalo,Steffi,,Jacques,,,,False,False,Jacques,15.0,1.0,SA0122,SA0120,SA0120
2419,SA,SA07,Survivor South Africa: Island of Secrets,7.0,15.0,34.0,Merged,Manumalo,Laetitia,,Jacques,,,,False,False,Jacques,15.0,1.0,SA0123,SA0120,SA0120
2420,SA,SA07,Survivor South Africa: Island of Secrets,7.0,15.0,34.0,Merged,Manumalo,Durao,,Steffi,,,,False,False,Jacques,15.0,1.0,SA0124,SA0122,SA0120
2421,SA,SA07,Survivor South Africa: Island of Secrets,7.0,15.0,34.0,Merged,Manumalo,Nicole,,Jacques,,,,False,False,Jacques,15.0,1.0,SA0125,SA0120,SA0120
2422,SA,SA07,Survivor South Africa: Island of Secrets,7.0,15.0,34.0,Merged,Manumalo,Rob,,Jacques,,,,False,False,Jacques,15.0,1.0,SA0126,SA0120,SA0120
2423,SA,SA07,Survivor South Africa: Island of Secrets,7.0,16.0,35.0,Merged,Manumalo,Mike,,Nicole,,,,False,False,Mike,16.0,1.0,SA0121,SA0125,SA0121
2424,SA,SA07,Survivor South Africa: Island of Secrets,7.0,16.0,35.0,Merged,Manumalo,Steffi,,Mike,,,,False,False,Mike,16.0,1.0,SA0122,SA0121,SA0121
2425,SA,SA07,Survivor South Africa: Island of Secrets,7.0,16.0,35.0,Merged,Manumalo,Laetitia,,Mike,,,,False,False,Mike,16.0,1.0,SA0123,SA0121,SA0121
2426,SA,SA07,Survivor South Africa: Island of Secrets,7.0,16.0,35.0,Merged,Manumalo,Durao,,Steffi,,,,False,False,Mike,16.0,1.0,SA0124,SA0122,SA0121
2427,SA,SA07,Survivor South Africa: Island of Secrets,7.0,16.0,35.0,Merged,Manumalo,Nicole,,Mike,,,,False,False,Mike,16.0,1.0,SA0125,SA0121,SA0121
2428,SA,SA07,Survivor South Africa: Island of Secrets,7.0,16.0,35.0,Merged,Manumalo,Rob,Individual,Mike,,,,False,False,Mike,16.0,1.0,SA0126,SA0121,SA0121
2429,SA,SA07,Survivor South Africa: Island of Secrets,7.0,17.0,36.0,Merged,Manumalo,Steffi,,Durao,,,,True,False,Steffi,17.0,1.0,SA0122,SA0124,SA0122
2430,SA,SA07,Survivor South Africa: Island of Secrets,7.0,17.0,36.0,Merged,Manumalo,Laetitia,Hidden,Durao,,,,True,False,Steffi,17.0,1.0,SA0123,SA0124,SA0122
2431,SA,SA07,Survivor South Africa: Island of Secrets,7.0,17.0,36.0,Merged,Manumalo,Durao,Hidden,Steffi,,,,False,False,Steffi,17.0,1.0,SA0124,SA0122,SA0122
2432,SA,SA07,Survivor South Africa: Island of Secrets,7.0,17.0,36.0,Merged,Manumalo,Nicole,Hidden,Steffi,,,,False,False,Steffi,17.0,1.0,SA0125,SA0122,SA0122
2433,SA,SA07,Survivor South Africa: Island of Secrets,7.0,17.0,36.0,Merged,Manumalo,Rob,Individual,Laetitia,,,,True,False,Steffi,17.0,1.0,SA0126,SA0123,SA0122
2434,SA,SA07,Survivor South Africa: Island of Secrets,7.0,18.0,38.0,Merged,Manumalo,Laetitia,,Nicole,,,,False,False,Laetitia,18.0,1.0,SA0123,SA0125,SA0123
2435,SA,SA07,Survivor South Africa: Island of Secrets,7.0,18.0,38.0,Merged,Manumalo,Durao,,Laetitia,,,,False,False,Laetitia,18.0,1.0,SA0124,SA0123,SA0123
2436,SA,SA07,Survivor South Africa: Island of Secrets,7.0,18.0,38.0,Merged,Manumalo,Nicole,,Laetitia,,,,False,False,Laetitia,18.0,1.0,SA0125,SA0123,SA0123
2437,SA,SA07,Survivor South Africa: Island of Secrets,7.0,18.0,38.0,Merged,Manumalo,Rob,,Laetitia,,,,False,False,Laetitia,18.0,1.0,SA0126,SA0123,SA0123
2438,SA,SA08,Survivor South Africa: Immunity Island,8.0,1.0,3.0,Original,Zamba,Jason,,Qiean,,,,False,False,Jason,1.0,1.0,SA0127,SA0134,SA0127
2439,SA,SA08,Survivor South Africa: Immunity Island,8.0,1.0,3.0,Original,Zamba,Thoriso,Individual,,Stayed on Immunity Island,Lost vote,,False,False,Jason,1.0,1.0,SA0131,,SA0127
